
      experimentID;problemID;algorithmID;instanceID;configID;value               
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bf234782cc61530bd81d127ff5eb7488;520.017605097069;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;3f437ca7d9adf049cd546603e7f836ea;514.8194490512963;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bf234782cc61530bd81d127ff5eb7488;562.5376360923185;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;3f437ca7d9adf049cd546603e7f836ea;514.8194490512963;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;9aff48dd6f594f2cd9e765749c0bf1d;593.7280958089405;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;3f437ca7d9adf049cd546603e7f836ea;569.5548345286156;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;3f437ca7d9adf049cd546603e7f836ea;567.0015333322636;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;3f437ca7d9adf049cd546603e7f836ea;517.4610027203934;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;9aff48dd6f594f2cd9e765749c0bf1d;558.8489723118043;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;9aff48dd6f594f2cd9e765749c0bf1d;582.6778585849504;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;9aff48dd6f594f2cd9e765749c0bf1d;588.0740801975679;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;9aff48dd6f594f2cd9e765749c0bf1d;570.9238035128095;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a06ede1d5f13b616d5d604aabefc1445;558.8489723118043;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a06ede1d5f13b616d5d604aabefc1445;575.1246961549932;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a06ede1d5f13b616d5d604aabefc1445;525.8306972403353;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a06ede1d5f13b616d5d604aabefc1445;517.4610027203934;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a06ede1d5f13b616d5d604aabefc1445;520.5334047817342;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;554e62b86acf5d4ff9cde6da80b2a173;593.9739710175031;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;554e62b86acf5d4ff9cde6da80b2a173;517.4610027203934;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;554e62b86acf5d4ff9cde6da80b2a173;569.5548345286156;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;554e62b86acf5d4ff9cde6da80b2a173;558.8489723118043;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;554e62b86acf5d4ff9cde6da80b2a173;582.9033211420603;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;695e732cf2a061ef35c050c2569b8777;711.4923326557616;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;695e732cf2a061ef35c050c2569b8777;620.2174805020823;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;695e732cf2a061ef35c050c2569b8777;629.3574026317698;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;695e732cf2a061ef35c050c2569b8777;624.3551415855833;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;695e732cf2a061ef35c050c2569b8777;629.3574026317698;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;f6b955b082420c863a556b6f7e5b897d;623.5900622385793;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;f6b955b082420c863a556b6f7e5b897d;634.2540381947636;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;f6b955b082420c863a556b6f7e5b897d;666.5898016805776;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;f6b955b082420c863a556b6f7e5b897d;679.0997121549849;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;f6b955b082420c863a556b6f7e5b897d;650.3044220158985;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;c4df3c0c680e5f9496f92f4ae5577f97;620.2174805020823;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;c4df3c0c680e5f9496f92f4ae5577f97;612.6558228403746;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;c4df3c0c680e5f9496f92f4ae5577f97;646.0931385075435;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;c4df3c0c680e5f9496f92f4ae5577f97;631.5048300862575;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;c4df3c0c680e5f9496f92f4ae5577f97;715.2507890398692;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;6054567d344aa3b3db7eab08221e9af0;645.908859889872;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;6054567d344aa3b3db7eab08221e9af0;709.8513931564921;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;6054567d344aa3b3db7eab08221e9af0;713.1020490752993;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;6054567d344aa3b3db7eab08221e9af0;699.9388255021564;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;6054567d344aa3b3db7eab08221e9af0;629.3574026317698;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;260bbacaebfdfe8477aa2b62aaed5ebe;637.057766780582;
    1322777657411;TSP;GeneticAlgorithm;eil76.tsp;260bbacaebfdfe8477aa2b62aaed5ebe;666.5898016805776;
    
